,Multi-dimensional point data,Label
484,"[0.0, 0.0, 2.0, 11.0, 12.0, 1.0, 0.0, 0.0, 0.0, 2.0, 14.0, 9.0, 9.0, 8.0, 0.0, 0.0, 0.0, 10.0, 12.0, 0.0, 13.0, 6.0, 0.0, 0.0, 0.0, 6.0, 5.0, 2.0, 13.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10.0, 9.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 0.0, 12.0, 6.0, 0.0, 0.0, 0.0, 1.0, 12.0, 16.0, 16.0, 5.0, 0.0]",0.0
485,"[0.0, 0.0, 0.0, 11.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 10.0, 4.0, 10.0, 0.0, 0.0, 0.0, 6.0, 15.0, 2.0, 15.0, 8.0, 0.0, 0.0, 0.0, 10.0, 12.0, 4.0, 16.0, 7.0, 6.0, 0.0, 0.0, 10.0, 16.0, 15.0, 16.0, 14.0, 6.0, 0.0, 0.0, 3.0, 8.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 11.0, 0.0, 0.0, 0.0]",0.0
486,"[0.0, 1.0, 13.0, 14.0, 16.0, 15.0, 7.0, 0.0, 0.0, 4.0, 15.0, 3.0, 3.0, 4.0, 1.0, 0.0, 0.0, 4.0, 13.0, 5.0, 8.0, 5.0, 0.0, 0.0, 0.0, 6.0, 16.0, 12.0, 8.0, 14.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 12.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 2.0, 0.0, 0.0, 2.0, 12.0, 3.0, 11.0, 9.0, 0.0, 0.0, 0.0, 1.0, 11.0, 16.0, 13.0, 1.0, 0.0, 0.0]",0.0
487,"[0.0, 0.0, 2.0, 15.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 13.0, 15.0, 8.0, 3.0, 0.0, 0.0, 0.0, 5.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 5.0, 4.0, 2.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 16.0, 14.0, 2.0, 0.0, 0.0, 4.0, 16.0, 7.0, 1.0, 13.0, 8.0, 0.0, 0.0, 0.0, 11.0, 12.0, 1.0, 11.0, 13.0, 0.0, 0.0, 0.0, 1.0, 12.0, 16.0, 16.0, 10.0, 0.0]",0.0
488,"[0.0, 0.0, 4.0, 16.0, 16.0, 16.0, 12.0, 0.0, 0.0, 0.0, 4.0, 12.0, 11.0, 14.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 9.0, 0.0, 0.0, 0.0, 2.0, 8.0, 10.0, 16.0, 9.0, 0.0, 0.0, 0.0, 7.0, 13.0, 16.0, 14.0, 5.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 9.0, 0.0, 0.0, 0.0]",0.0
489,"[0.0, 0.0, 2.0, 13.0, 14.0, 6.0, 0.0, 0.0, 0.0, 0.0, 10.0, 13.0, 5.0, 16.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 4.0, 14.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 15.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.0, 6.0, 8.0, 9.0, 0.0, 0.0, 0.0, 0.0, 13.0, 7.0, 1.0, 11.0, 5.0, 0.0, 0.0, 0.0, 3.0, 11.0, 15.0, 16.0, 12.0, 0.0]",0.0
490,"[0.0, 0.0, 8.0, 12.0, 13.0, 1.0, 0.0, 0.0, 0.0, 5.0, 12.0, 2.0, 6.0, 13.0, 0.0, 0.0, 0.0, 11.0, 5.0, 0.0, 6.0, 12.0, 0.0, 0.0, 0.0, 7.0, 10.0, 4.0, 13.0, 15.0, 0.0, 0.0, 0.0, 1.0, 11.0, 12.0, 7.0, 12.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 9.0, 0.0, 0.0, 0.0, 10.0, 5.0, 0.0, 3.0, 13.0, 0.0, 0.0, 0.0, 6.0, 12.0, 16.0, 13.0, 10.0, 0.0]",0.0
491,"[0.0, 0.0, 2.0, 10.0, 16.0, 11.0, 1.0, 0.0, 0.0, 0.0, 13.0, 13.0, 10.0, 16.0, 8.0, 0.0, 0.0, 4.0, 14.0, 1.0, 8.0, 14.0, 1.0, 0.0, 0.0, 4.0, 15.0, 12.0, 15.0, 8.0, 0.0, 0.0, 0.0, 0.0, 6.0, 7.0, 14.0, 5.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 12.0, 5.0, 0.0, 0.0, 0.0, 8.0, 15.0, 6.0, 13.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 11.0, 16.0, 3.0, 0.0, 0.0]",0.0
492,"[0.0, 0.0, 13.0, 16.0, 16.0, 16.0, 13.0, 0.0, 0.0, 4.0, 16.0, 9.0, 8.0, 5.0, 4.0, 0.0, 0.0, 9.0, 15.0, 7.0, 8.0, 2.0, 0.0, 0.0, 0.0, 11.0, 16.0, 16.0, 14.0, 15.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 4.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 14.0, 0.0, 0.0, 0.0, 0.0, 11.0, 8.0, 16.0, 6.0, 0.0, 0.0, 0.0, 1.0, 15.0, 16.0, 10.0, 0.0, 0.0, 0.0]",0.0
493,"[0.0, 0.0, 9.0, 8.0, 12.0, 13.0, 1.0, 0.0, 0.0, 3.0, 15.0, 8.0, 5.0, 4.0, 0.0, 0.0, 0.0, 6.0, 9.0, 2.0, 6.0, 2.0, 0.0, 0.0, 0.0, 6.0, 16.0, 14.0, 9.0, 13.0, 4.0, 0.0, 0.0, 2.0, 7.0, 0.0, 0.0, 7.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 10.0, 0.0, 0.0, 0.0, 8.0, 5.0, 6.0, 14.0, 3.0, 0.0, 0.0, 0.0, 10.0, 14.0, 15.0, 5.0, 0.0, 0.0]",0.0
494,"[0.0, 0.0, 2.0, 13.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 6.0, 2.0, 0.0, 0.0, 0.0, 2.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 9.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 16.0, 13.0, 2.0, 0.0, 0.0, 0.0, 1.0, 16.0, 6.0, 8.0, 14.0, 0.0, 0.0, 0.0, 0.0, 11.0, 10.0, 1.0, 16.0, 5.0, 0.0, 0.0, 0.0, 3.0, 15.0, 16.0, 16.0, 3.0, 0.0]",0.0
495,"[0.0, 0.0, 8.0, 12.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 15.0, 6.0, 10.0, 5.0, 0.0, 0.0, 0.0, 4.0, 12.0, 2.0, 8.0, 6.0, 0.0, 0.0, 0.0, 8.0, 14.0, 14.0, 8.0, 13.0, 5.0, 0.0, 0.0, 3.0, 7.0, 0.0, 0.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 2.0, 0.0, 0.0, 0.0, 5.0, 2.0, 5.0, 12.0, 0.0, 0.0, 0.0, 0.0, 7.0, 15.0, 15.0, 2.0, 0.0, 0.0]",0.0
496,"[0.0, 0.0, 3.0, 10.0, 15.0, 14.0, 4.0, 0.0, 0.0, 2.0, 14.0, 7.0, 9.0, 16.0, 8.0, 0.0, 0.0, 7.0, 12.0, 3.0, 14.0, 16.0, 0.0, 0.0, 0.0, 2.0, 14.0, 16.0, 13.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 5.0, 15.0, 8.0, 2.0, 16.0, 0.0, 0.0, 0.0, 0.0, 4.0, 11.0, 16.0, 15.0, 0.0, 0.0]",0.0
497,"[0.0, 0.0, 0.0, 6.0, 15.0, 11.0, 2.0, 0.0, 0.0, 0.0, 6.0, 13.0, 4.0, 13.0, 5.0, 0.0, 0.0, 0.0, 7.0, 11.0, 0.0, 13.0, 3.0, 0.0, 0.0, 0.0, 2.0, 15.0, 13.0, 7.0, 0.0, 0.0, 0.0, 3.0, 13.0, 12.0, 16.0, 2.0, 0.0, 0.0, 0.0, 8.0, 15.0, 1.0, 9.0, 8.0, 0.0, 0.0, 0.0, 0.0, 7.0, 14.0, 8.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 12.0, 16.0, 2.0, 0.0]",0.0
498,"[0.0, 0.0, 2.0, 10.0, 14.0, 10.0, 0.0, 0.0, 0.0, 1.0, 15.0, 9.0, 9.0, 16.0, 1.0, 0.0, 0.0, 7.0, 9.0, 0.0, 9.0, 12.0, 0.0, 0.0, 0.0, 7.0, 7.0, 3.0, 15.0, 15.0, 0.0, 0.0, 0.0, 2.0, 15.0, 15.0, 7.0, 16.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 9.0, 4.0, 0.0, 0.0, 0.0, 5.0, 13.0, 4.0, 8.0, 9.0, 0.0, 0.0, 0.0, 1.0, 10.0, 15.0, 16.0, 6.0, 0.0]",0.0
499,"[0.0, 0.0, 0.0, 9.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 5.0, 16.0, 0.0, 0.0, 0.0, 0.0, 7.0, 12.0, 7.0, 12.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 14.0, 1.0, 0.0, 0.0, 0.0, 3.0, 16.0, 8.0, 9.0, 11.0, 0.0, 0.0, 0.0, 0.0, 12.0, 13.0, 4.0, 12.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 14.0, 16.0, 14.0, 0.0]",0.0
500,"[0.0, 0.0, 0.0, 9.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 14.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 15.0, 2.0, 1.0, 14.0, 3.0, 0.0, 0.0, 5.0, 13.0, 0.0, 13.0, 8.0, 1.0, 0.0, 0.0, 8.0, 13.0, 3.0, 16.0, 14.0, 6.0, 0.0, 0.0, 6.0, 15.0, 16.0, 13.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 7.0, 0.0, 0.0, 0.0]",0.0
501,"[0.0, 0.0, 5.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 8.0, 15.0, 13.0, 11.0, 8.0, 0.0, 0.0, 5.0, 16.0, 16.0, 16.0, 16.0, 10.0]",0.0
502,"[0.0, 0.0, 4.0, 10.0, 15.0, 16.0, 4.0, 0.0, 0.0, 0.0, 13.0, 14.0, 9.0, 16.0, 3.0, 0.0, 0.0, 0.0, 2.0, 1.0, 5.0, 15.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 13.0, 14.0, 2.0, 0.0, 0.0, 5.0, 16.0, 16.0, 16.0, 16.0, 8.0, 0.0, 0.0, 4.0, 9.0, 12.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 4.0, 0.0, 0.0, 0.0]",0.0
503,"[0.0, 0.0, 3.0, 15.0, 16.0, 16.0, 6.0, 0.0, 0.0, 0.0, 3.0, 14.0, 7.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 14.0, 0.0, 0.0, 0.0, 0.0, 2.0, 9.0, 15.0, 16.0, 14.0, 0.0, 0.0, 0.0, 7.0, 16.0, 14.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 12.0, 0.0, 0.0, 0.0, 0.0]",0.0
504,"[0.0, 0.0, 1.0, 10.0, 15.0, 10.0, 0.0, 0.0, 0.0, 1.0, 13.0, 11.0, 8.0, 12.0, 0.0, 0.0, 0.0, 2.0, 9.0, 0.0, 13.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 10.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 9.0, 10.0, 0.0, 0.0, 0.0, 13.0, 7.0, 0.0, 2.0, 16.0, 0.0, 0.0, 0.0, 2.0, 11.0, 15.0, 16.0, 12.0, 0.0]",0.0
505,"[0.0, 0.0, 11.0, 13.0, 12.0, 12.0, 3.0, 0.0, 0.0, 5.0, 14.0, 4.0, 4.0, 7.0, 2.0, 0.0, 0.0, 7.0, 10.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.0, 8.0, 15.0, 14.0, 12.0, 15.0, 2.0, 0.0, 0.0, 2.0, 7.0, 0.0, 0.0, 12.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 3.0, 0.0, 0.0, 1.0, 8.0, 3.0, 10.0, 12.0, 0.0, 0.0, 0.0, 1.0, 12.0, 16.0, 12.0, 2.0, 0.0, 0.0]",0.0
506,"[0.0, 0.0, 2.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 16.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 7.0, 8.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 12.0, 15.0, 14.0, 16.0, 14.0, 9.0, 0.0, 0.0, 2.0, 10.0, 13.0, 16.0, 10.0, 3.0]",0.0
507,"[0.0, 0.0, 3.0, 11.0, 13.0, 1.0, 0.0, 0.0, 0.0, 6.0, 16.0, 11.0, 13.0, 6.0, 0.0, 0.0, 1.0, 16.0, 8.0, 0.0, 11.0, 4.0, 0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 9.0, 4.0, 5.0, 0.0, 0.0, 0.0, 1.0, 14.0, 13.0, 12.0, 15.0, 5.0]",0.0
508,"[0.0, 0.0, 2.0, 14.0, 8.0, 0.0, 0.0, 0.0, 0.0, 3.0, 14.0, 10.0, 16.0, 1.0, 0.0, 0.0, 0.0, 11.0, 8.0, 2.0, 15.0, 0.0, 0.0, 0.0, 0.0, 9.0, 8.0, 1.0, 13.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 6.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 9.0, 4.0, 7.0, 3.0, 0.0, 0.0, 1.0, 14.0, 16.0, 16.0, 13.0, 8.0]",0.0
509,"[0.0, 0.0, 9.0, 14.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 6.0, 12.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 13.0, 5.0, 0.0, 0.0, 2.0, 12.0, 15.0, 16.0, 15.0, 14.0, 0.0, 0.0, 2.0, 12.0, 16.0, 7.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 11.0, 0.0, 0.0, 0.0, 0.0]",0.0
510,"[0.0, 0.0, 0.0, 6.0, 14.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 13.0, 2.0, 12.0, 0.0, 0.0, 0.0, 0.0, 8.0, 6.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 2.0, 12.0, 6.0, 14.0, 0.0, 0.0, 0.0, 0.0, 1.0, 12.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 13.0, 11.0, 6.0, 11.0, 0.0, 0.0, 0.0, 0.0, 9.0, 11.0, 2.0, 7.0, 8.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0, 15.0, 13.0, 0.0]",0.0
511,"[0.0, 0.0, 7.0, 13.0, 14.0, 1.0, 0.0, 0.0, 0.0, 7.0, 15.0, 9.0, 13.0, 7.0, 0.0, 0.0, 0.0, 5.0, 15.0, 3.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 12.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 15.0, 5.0, 4.0, 4.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 13.0, 16.0, 6.0]",0.0
512,"[0.0, 0.0, 10.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 12.0, 16.0, 12.0, 12.0, 4.0, 0.0, 0.0, 7.0, 16.0, 16.0, 16.0, 16.0, 11.0]",0.0
513,"[0.0, 0.0, 3.0, 13.0, 7.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 8.0, 14.0, 0.0, 0.0, 0.0, 0.0, 10.0, 8.0, 1.0, 14.0, 0.0, 0.0, 0.0, 0.0, 8.0, 11.0, 5.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 12.0, 10.0, 7.0, 5.0, 2.0, 0.0, 0.0, 2.0, 14.0, 14.0, 12.0, 14.0, 7.0]",0.0
514,"[0.0, 0.0, 3.0, 12.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 12.0, 4.0, 0.0, 0.0, 0.0, 3.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 13.0, 5.0, 4.0, 0.0, 0.0, 0.0, 0.0, 8.0, 14.0, 3.0, 16.0, 2.0, 0.0, 0.0, 0.0, 4.0, 16.0, 4.0, 13.0, 7.0, 0.0, 0.0, 0.0, 0.0, 11.0, 11.0, 11.0, 14.0, 0.0, 0.0, 0.0, 0.0, 3.0, 12.0, 16.0, 15.0, 0.0, 0.0]",0.0
515,"[0.0, 0.0, 1.0, 9.0, 16.0, 6.0, 0.0, 0.0, 0.0, 4.0, 14.0, 10.0, 11.0, 10.0, 0.0, 0.0, 0.0, 12.0, 10.0, 0.0, 13.0, 6.0, 0.0, 0.0, 0.0, 6.0, 7.0, 4.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 10.0, 0.0, 0.0, 0.0, 8.0, 13.0, 3.0, 0.0, 14.0, 3.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 13.0, 3.0]",0.0
516,"[0.0, 0.0, 4.0, 12.0, 16.0, 14.0, 7.0, 0.0, 0.0, 2.0, 16.0, 6.0, 0.0, 7.0, 12.0, 0.0, 0.0, 0.0, 7.0, 0.0, 3.0, 13.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 12.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 13.0, 5.0, 0.0, 0.0, 3.0, 16.0, 7.0, 1.0, 12.0, 4.0, 0.0, 0.0, 0.0, 3.0, 12.0, 16.0, 15.0, 2.0, 0.0]",0.0
517,"[0.0, 0.0, 3.0, 8.0, 12.0, 15.0, 16.0, 2.0, 0.0, 0.0, 12.0, 14.0, 10.0, 13.0, 15.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 14.0, 6.0, 0.0, 0.0, 0.0, 2.0, 8.0, 13.0, 16.0, 8.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 10.0, 5.0, 0.0, 0.0, 0.0, 1.0, 8.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 5.0, 0.0, 0.0, 0.0]",0.0
518,"[0.0, 0.0, 0.0, 6.0, 15.0, 12.0, 1.0, 0.0, 0.0, 4.0, 12.0, 16.0, 12.0, 16.0, 3.0, 0.0, 0.0, 15.0, 16.0, 6.0, 4.0, 16.0, 3.0, 0.0, 0.0, 4.0, 5.0, 1.0, 15.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 10.0, 1.0, 0.0, 0.0, 0.0, 3.0, 2.0, 4.0, 15.0, 7.0, 0.0, 0.0, 0.0, 12.0, 15.0, 8.0, 11.0, 14.0, 0.0, 0.0, 0.0, 1.0, 8.0, 15.0, 16.0, 11.0, 0.0]",0.0
519,"[0.0, 0.0, 0.0, 7.0, 13.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 13.0, 5.0, 13.0, 0.0, 0.0, 0.0, 7.0, 12.0, 0.0, 8.0, 8.0, 0.0, 0.0, 0.0, 6.0, 6.0, 3.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 13.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 7.0, 0.0, 0.0, 0.0, 5.0, 9.0, 1.0, 2.0, 12.0, 0.0, 0.0, 0.0, 0.0, 9.0, 15.0, 16.0, 9.0, 0.0]",0.0
520,"[0.0, 0.0, 0.0, 12.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 7.0, 2.0, 14.0, 1.0, 0.0, 0.0, 6.0, 16.0, 2.0, 9.0, 16.0, 11.0, 0.0, 0.0, 9.0, 14.0, 9.0, 16.0, 15.0, 6.0, 0.0, 0.0, 5.0, 16.0, 16.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 11.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 13.0, 0.0, 0.0, 0.0]",0.0
521,"[0.0, 0.0, 0.0, 10.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 11.0, 14.0, 5.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 14.0, 11.0, 3.0, 0.0, 0.0, 0.0, 2.0, 14.0, 0.0, 7.0, 13.0, 0.0, 0.0, 0.0, 0.0, 10.0, 9.0, 1.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 15.0, 1.0, 0.0]",0.0
522,"[0.0, 0.0, 0.0, 9.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 12.0, 5.0, 0.0, 0.0, 0.0, 2.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 2.0, 16.0, 7.0, 7.0, 16.0, 4.0, 0.0, 0.0, 0.0, 9.0, 13.0, 3.0, 14.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 7.0, 0.0]",0.0
523,"[0.0, 0.0, 0.0, 8.0, 15.0, 10.0, 0.0, 0.0, 0.0, 0.0, 8.0, 13.0, 6.0, 1.0, 0.0, 0.0, 0.0, 1.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 12.0, 12.0, 9.0, 2.0, 0.0, 0.0, 1.0, 15.0, 1.0, 0.0, 9.0, 10.0, 0.0, 0.0, 0.0, 10.0, 9.0, 4.0, 13.0, 3.0, 0.0, 0.0, 0.0, 0.0, 11.0, 15.0, 5.0, 0.0, 0.0]",0.0
524,"[0.0, 0.0, 3.0, 15.0, 6.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 13.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 5.0, 16.0, 7.0, 0.0, 0.0, 0.0, 8.0, 16.0, 8.0, 16.0, 9.0, 5.0, 0.0, 0.0, 10.0, 16.0, 14.0, 16.0, 16.0, 9.0, 0.0, 0.0, 3.0, 11.0, 16.0, 11.0, 2.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 4.0, 0.0, 0.0, 0.0]",0.0
525,"[0.0, 0.0, 1.0, 8.0, 14.0, 15.0, 5.0, 0.0, 0.0, 1.0, 14.0, 8.0, 1.0, 14.0, 8.0, 0.0, 0.0, 7.0, 12.0, 0.0, 7.0, 16.0, 8.0, 0.0, 0.0, 4.0, 14.0, 12.0, 12.0, 9.0, 8.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 9.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 6.0, 0.0, 0.0, 0.0, 12.0, 10.0, 4.0, 16.0, 0.0, 0.0, 0.0, 0.0, 2.0, 8.0, 16.0, 7.0, 0.0, 0.0]",0.0
