,Multi-dimensional point data,Label
73,"[1.0, 0.69444, 0.38889, 0.0, 0.0, -0.32937, 0.69841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20635, -0.24206, 0.21032, 0.19444, 0.46429, 0.78175, 0.0, 0.0, 0.0, 0.0, 0.73413, 0.27381, 0.7619, 0.63492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
74,"[1.0, 1.0, 0.0507, 1.0, 0.10827, 1.0, 0.19498, 1.0, 0.28453, 1.0, 0.34826, 1.0, 0.38261, 0.94575, 0.42881, 0.89126, 0.50391, 0.75906, 0.58801, 0.80644, 0.59962, 0.79578, 0.62758, 0.66643, 0.63942, 0.59417, 0.69435, 0.49538, 0.72684, 0.47027, 0.71689, 0.33381, 0.75243]",0
75,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 1.0, -1.0]",1
76,"[1.0, 1.0, 0.04078, 1.0, 0.11982, 1.0, 0.16159, 1.0, 0.27921, 0.98703, 0.30889, 0.92745, 0.37639, 0.91118, 0.39749, 0.81939, 0.46059, 0.78619, 0.46994, 0.794, 0.56282, 0.70331, 0.58129, 0.67077, 0.59723, 0.58903, 0.6099, 0.53952, 0.60932, 0.45312, 0.63636, 0.40442, 0.62658]",0
77,"[0.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0]",1
78,"[1.0, 1.0, 0.24168, 1.0, 0.4859, 1.0, 0.72973, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.77128, 1.0, 1.0, 1.0, 1.0, 0.74468, 1.0, 0.89647, 1.0, 0.64628, 1.0, 0.38255, 1.0, 0.10819, 1.0, -0.1737, 1.0, -0.81383, 1.0]",0
79,"[0.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]",1
80,"[1.0, 1.0, -0.06604, 1.0, 0.62937, 1.0, 0.09557, 1.0, 0.2028, 1.0, -1.0, 1.0, -0.40559, 1.0, -0.15851, 1.0, 0.04895, 1.0, -0.61538, 1.0, -0.26573, 1.0, -1.0, 1.0, -0.58042, 1.0, -0.81372, 1.0, -1.0, 1.0, -0.78555, 1.0, -0.48252]",0
81,"[0.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0]",1
82,"[1.0, 0.92277, 0.07804, 0.92679, 0.16251, 0.89702, 0.24618, 0.84111, 0.35197, 0.78801, 0.42196, 0.70716, 0.46983, 0.70796, 0.56476, 0.60459, 0.642, 0.51247, 0.64924, 0.39903, 0.66975, 0.34232, 0.68343, 0.23693, 0.76146, 0.18765, 0.73885, 0.09694, 0.71038, 0.02735, 0.77072, -0.04023, 0.69509]",0
83,"[1.0, 0.68198, -0.17314, 0.82332, 0.21908, 0.46643, 0.32862, 0.25795, 0.58304, 1.0, -0.15194, 0.0106, 0.44523, 0.0106, 0.38869, 0.18681, 0.41168, 0.10567, 0.36353, 0.04325, 0.30745, -0.00083, 0.24936, -0.02862, 0.19405, -0.04314, 0.14481, -0.04779, 0.10349, -0.04585, 0.07064, -0.04013, 0.04586]",1
84,"[1.0, 0.74852, -0.02811, 0.6568, -0.05178, 0.80621, 0.02811, 0.85947, 0.02515, 0.63462, 0.08728, 0.71598, 0.0784, 0.73077, 0.05178, 0.7855, -0.27811, 0.65976, -0.01479, 0.78698, 0.06953, 0.34615, -0.18639, 0.65385, 0.02811, 0.61009, -0.06637, 0.5355, -0.21154, 0.59024, -0.14053, 0.56361, 0.02959]",0
85,"[1.0, 0.39179, -0.06343, 0.97464, 0.04328, 1.0, 1.0, 0.35821, 0.15299, 0.54478, 0.1306, 0.61567, -0.8209, 0.57836, 0.6791, 0.66791, -0.10448, 0.46642, -0.11567, 0.65574, 0.14792, 0.83209, 0.45522, 0.47015, 0.16418, 0.49309, 0.1463, 0.32463, -0.02612, 0.39118, 0.13521, 0.34411, 0.12755]",1
86,"[1.0, 0.67547, 0.04528, 0.76981, -0.10566, 0.77358, 0.03774, 0.66038, -0.04528, 0.64528, 0.01132, 0.66792, -0.13962, 0.72075, -0.02264, 0.76981, 0.08679, 0.61887, -0.07925, 0.75849, -0.23774, 0.73962, -0.14717, 0.84906, -0.15094, 0.73886, -0.05801, 0.66792, 0.02264, 0.86415, 0.03774, 0.73208, 0.00755]",0
87,"[1.0, 0.72727, -0.05, 0.89241, 0.03462, 1.0, 0.72727, 0.66364, -0.05909, 0.48182, -0.16818, 0.81809, 0.09559, 0.56818, 1.0, 0.50455, 0.21818, 0.66818, 0.1, 1.0, -0.3, 0.98636, -1.0, 0.57273, 0.32727, 0.56982, 0.14673, 0.42273, 0.08182, 0.48927, 0.14643, 1.0, 1.0]",1
88,"[1.0, 0.57647, -0.01569, 0.40392, 0.0, 0.38431, 0.12941, 0.4, -0.05882, 0.56471, 0.14118, 0.46667, 0.08235, 0.52549, -0.0549, 0.58039, 0.01569, 0.50196, 0.0, 0.45882, 0.06667, 0.58039, 0.08235, 0.49804, 0.00392, 0.48601, 0.10039, 0.46275, 0.08235, 0.45098, 0.23529, 0.43137, 0.17255]",0
89,"[1.0, 0.41932, 0.12482, 0.35, 0.125, 0.23182, 0.27955, -0.03636, 0.44318, 0.04517, 0.36194, -0.19091, 0.33636, -0.1335, 0.27322, 0.02727, 0.40455, -0.34773, 0.12727, -0.20028, 0.05078, -0.18636, 0.36364, -0.14003, -0.04802, -0.09971, -0.07114, -1.0, -1.0, -0.02916, -0.07464, -0.00526, -0.06314]",1
90,"[1.0, 0.88305, -0.21996, 1.0, 0.36373, 0.82403, 0.19206, 0.85086, 0.05901, 0.90558, -0.04292, 0.85193, 0.25, 0.77897, 0.25322, 0.69206, 0.5794, 0.7103, 0.39056, 0.73176, 0.27575, 1.0, 0.34871, 0.5676, 0.52039, 0.69811, 0.53235, 0.80901, 0.58584, 0.43026, 0.70923, 0.52361, 0.54185]",0
91,"[1.0, 0.84557, -0.0858, -0.31745, -0.80553, -0.08961, -0.56435, 0.80648, 0.04576, 0.89514, -0.00763, -0.18494, 0.63966, -0.20019, -0.68065, 0.85701, -0.11344, 0.77979, -0.15729, -0.06959, 0.5081, -0.34128, 0.80934, 0.78932, -0.03718, 0.70882, -0.25288, 0.77884, -0.14109, -0.21354, -0.7817, -0.18494, -0.59867]",1
92,"[1.0, 0.7087, -0.24783, 0.64348, 0.04348, 0.45217, 0.38261, 0.65217, 0.18261, 0.5, 0.26957, 0.57826, -0.23043, 0.50435, 0.37826, 0.38696, -0.42609, 0.36087, -0.26087, 0.26957, 0.11739, 0.53246, -0.03845, 0.31304, -0.12174, 0.4993, -0.04264, 0.48348, -0.04448, 0.64348, -0.25217, 0.50435, 0.14783]",0
93,"[1.0, -0.5418, 0.14861, -0.33746, 0.73375, 0.52012, -0.13932, 0.31889, -0.06811, 0.20743, -0.1517, 0.47368, 0.08978, 0.56347, -0.1548, 0.16409, 0.45201, 0.33746, 0.03406, 0.50464, 0.07121, -0.63777, -0.6161, 1.0, 0.65635, 0.41348, -0.40116, -0.1517, 0.11146, 0.02399, 0.5582, 0.52632, -0.08978]",1
94,"[1.0, 0.29202, 0.13582, 0.45331, 0.16808, 0.51783, -0.00509, 0.52632, 0.20883, 0.52462, -0.16638, 0.47368, -0.04754, 0.55518, 0.03905, 0.81664, -0.22411, 0.42445, -0.04244, 0.34975, 0.06621, 0.28183, -0.20883, 0.51731, -0.03176, 0.50369, -0.03351, 0.34635, 0.09847, 0.70798, -0.01868, 0.39559, -0.03226]",0
95,"[1.0, 0.79157, 0.16851, 0.0, 0.0, 0.56541, 0.06874, 0.39468, 1.0, 0.38359, 0.99557, -0.02439, 0.53215, 0.23725, 0.1286, -0.02661, 0.95122, -0.50998, 0.84922, -0.102, 0.38803, -0.42572, 0.23725, -0.91574, 0.8071, -0.34146, 0.88248, -1.0, 0.69401, -1.0, 0.1286, 0.0, 0.0]",1
96,"[1.0, 0.90116, 0.16607, 0.79299, 0.37379, 0.7299, 0.50515, 0.59784, 0.72997, 0.44303, 0.81152, 0.24412, 0.87493, 0.06438, 0.85038, -0.12611, 0.87396, -0.28739, 0.79617, -0.46635, 0.65924, -0.57135, 0.53805, -0.68159, 0.39951, -0.71844, 0.25835, -0.72369, 0.11218, -0.71475, -0.05525, -0.67699, -0.19904]",0
97,"[1.0, 0.97714, 0.19049, 0.82683, 0.46259, 0.71771, 0.58732, 0.47968, 0.84278, 0.31409, 0.92643, 0.10289, 0.93945, -0.13254, 0.8429, -0.3202, 0.91624, -0.52145, 0.79525, -0.68274, 0.49508, -0.77408, 0.33537, -0.85376, 0.17849, -0.83314, -0.01358, -0.82366, -0.19321, -0.67289, -0.33662, -0.59943, -0.497]",0
98,"[1.0, -1.0, -1.0, 0.0, 0.0, 0.50814, -0.78502, 0.60586, 0.32899, -1.0, -0.41368, 0.0, 0.0, 0.0, 0.0, 1.0, -0.2671, 0.36482, -0.63518, 0.97068, -1.0, -1.0, -1.0, 1.0, -0.59609, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 0.0, 0.0]",1
99,"[1.0, 0.74084, 0.04974, 0.79074, 0.02543, 0.78575, 0.03793, 0.6623, 0.09948, 0.67801, 0.31152, 0.75934, 0.07348, 0.74695, 0.08442, 0.70681, -0.07853, 0.63613, 0.0, 0.70021, 0.11355, 0.68183, 0.12185, 0.67016, 0.15445, 0.64158, 0.13608, 0.65707, 0.17539, 0.59759, 0.14697, 0.57455, 0.15114]",0
100,"[1.0, 1.0, -1.0, 0.0, 0.0, 0.77941, -0.99265, 0.80882, 0.55147, -0.41912, -0.94853, 0.0, 0.0, 0.0, 0.0, 0.72059, -0.77206, 0.73529, -0.60294, 0.0, 0.0, 0.18382, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 0.0, 0.0]",1
101,"[1.0, 1.0, 0.01709, 0.96215, -0.03142, 1.0, -0.03436, 1.0, -0.05071, 0.99026, -0.07092, 0.99173, -0.09002, 1.0, -0.15727, 1.0, -0.14257, 0.9831, -0.11813, 1.0, -0.18519, 1.0, -0.19272, 0.98971, -0.22083, 0.9649, -0.20243, 0.94599, -0.17123, 0.96436, -0.22561, 0.87011, -0.23296]",0
102,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
103,"[1.0, 0.95704, -0.12095, 0.63318, -0.1269, 0.96365, -0.18242, 0.97026, 0.0846, 0.92003, -0.01124, 0.83543, -0.24719, 1.0, -0.31395, 0.99273, -0.21216, 0.98678, -0.21018, 1.0, -0.27165, 0.93126, -0.39458, 1.0, -0.19233, 0.88793, -0.31565, 0.81428, -0.23728, 0.89095, -0.31857, 0.69531, -0.41573]",0
104,"[1.0, 0.28409, -0.31818, 0.0, 0.0, 0.68182, -1.0, 0.30682, 0.95833, 0.64394, 0.06439, 0.34848, -0.84848, 0.0, 0.0, 0.59091, -0.35985, 0.45076, -0.80682, 0.0, 0.0, 0.0, 0.0, 0.24242, 0.17803, 1.0, -0.23864, 0.06061, -0.48485, 0.16288, -0.70076, 0.0, 0.0]",1
105,"[1.0, 0.9449, -0.49311, 1.0, -0.03692, 0.98898, -0.87052, 0.90083, 0.66942, 1.0, -0.10104, 1.0, -0.12493, 1.0, -0.15017, 1.0, -0.17681, 1.0, -0.20491, 1.0, -0.23452, 1.0, -0.26571, 1.0, -0.29852, 1.0, -0.33304, 1.0, -0.36931, 1.0, -0.4074, 1.0, -0.44739]",0
106,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.62195, 1.0, 0.0, 0.0, 0.0, 0.0, 0.36585, -0.71951, 0.56098, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.10976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
107,"[1.0, 0.99449, 0.00526, 0.84082, -0.11313, 0.88237, -0.16431, 0.99061, -0.06257, 0.96484, -0.07496, 0.85221, 0.02966, 0.87161, -0.20848, 0.93881, -0.12977, 0.98298, -0.08935, 0.89876, 0.00075, 0.87836, -0.05882, 0.93368, -0.19872, 0.87579, -0.17806, 0.94294, -0.16581, 0.80253, -0.25741, 0.76586, -0.27794]",0
108,"[1.0, 0.10135, 0.10811, 0.0, 0.0, 0.0, 0.0, 0.5473, 0.82432, 0.31081, 1.0, 0.0, 0.0, 0.0, 0.0, 0.37162, -1.0, 0.33108, -1.0, 0.0, 0.0, 0.0, 0.0, -0.42568, -1.0, 1.0, -1.0, 0.55405, -0.23649, 0.0, 0.0, 0.0, 0.0]",1
109,"[1.0, 1.0, -0.57224, 0.9915, -0.73371, 0.89518, -0.9745, 1.0, -0.35818, 1.0, -0.23229, 0.6289, -0.86402, 1.0, -0.57535, 1.0, -0.79603, 0.76771, -0.88952, 0.96601, -1.0, 0.7012, -0.74896, 0.61946, -0.76904, 0.53777, -0.77986, 0.8102, -1.0, 1.0, -1.0, 0.30445, -0.76112]",0
110,"[1.0, 0.65909, -0.62879, 0.0, 0.0, 0.0, 0.0, 0.77273, 1.0, 1.0, -0.2803, 0.0, 0.0, 0.0, 0.0, 0.62121, -0.22727, 0.84091, -1.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.93939, -0.12879, -0.93182, 0.0, 0.0, 0.0, 0.0]",1
111,"[1.0, 0.86284, 0.1931, 0.8092, 0.41149, 0.67203, 0.55785, 0.54559, 0.69962, 0.36705, 0.81533, 0.19617, 0.85671, -0.04061, 0.86284, -0.17241, 0.75785, -0.341, 0.65747, -0.48199, 0.56092, -0.6023, 0.40996, -0.59234, 0.25747, -0.63038, 0.08818, -0.57241, -0.07816, -0.54866, -0.19923, -0.42912, -0.31954]",0
112,"[1.0, 0.42, -0.61, 0.0, 0.0, 1.0, -1.0, 0.9, 1.0, 0.43, 0.64, 0.0, 0.0, 0.0, 0.0, 0.67, -0.29, 0.84, -1.0, 0.0, 0.0, 0.0, 0.0, 0.21, 0.68, 1.0, 0.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
113,"[1.0, 1.0, 0.23395, 0.91404, 0.52013, 0.7802, 0.72144, 0.4766, 0.84222, 0.27639, 0.9173, 0.09467, 0.88248, -0.2198, 0.91404, -0.34168, 0.75517, -0.5136, 0.64527, -0.64527, 0.44614, -0.74102, 0.29162, -0.70838, 0.03591, -0.71731, -0.11943, -0.64962, -0.28183, -0.51251, -0.44505, -0.37432, -0.53319]",0
114,"[1.0, 0.91353, 0.81586, -0.72973, 1.0, -0.39466, 0.55735, 0.05405, 0.2973, -0.18599, -0.10241, -0.03158, -0.0897, 0.01401, -0.03403, 0.01108, -0.00537, 0.00342, 0.00097, 0.00048, 0.00075, -3e-05, 0.00019, -3e-05, 2e-05, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
115,"[1.0, 0.21429, -0.09524, 0.33333, 0.07143, 0.19048, 0.19048, 0.2381, 0.09524, 0.40476, 0.02381, 0.30952, -0.04762, 0.30952, -0.04762, 0.28571, -0.11905, 0.33333, 0.04762, 0.30952, 0.0, 0.21429, -0.11905, 0.35714, -0.04762, 0.22109, -0.0229, 0.19048, 0.0, 0.16997, -0.02034, 0.14694, -0.01877]",0
116,"[1.0, 1.0, -0.14754, 1.0, 0.04918, 0.57377, -0.01639, 0.65574, 0.01639, 0.85246, -0.03279, 0.72131, 0.0, 0.68852, -0.16393, 0.19672, -0.14754, 0.65558, -0.17176, 0.67213, 0.03279, 1.0, -0.29508, 0.31148, -0.34426, 0.52385, -0.20325, 0.32787, -0.03279, 0.27869, -0.44262, 0.4918, -0.06557]",1
117,"[1.0, 0.98182, 0.0, 0.88627, 0.03131, 0.86249, 0.04572, 0.8, 0.0, 0.69091, 0.04545, 0.79343, 0.08436, 0.77118, 0.09579, 0.62727, 0.25455, 0.68182, 0.12727, 0.70674, 0.12608, 0.68604, 0.13493, 0.74545, 0.22727, 0.64581, 0.15088, 0.67273, 0.02727, 0.60715, 0.16465, 0.5884, 0.17077]",0
118,"[1.0, 0.39286, 0.52381, -0.78824, 0.11342, -0.16628, -0.76378, 0.66667, 0.0119, 0.82143, 0.40476, -0.6723, 0.30729, -0.34797, -0.63668, 0.46429, 0.15476, 0.54762, 0.05952, -0.5183, 0.44961, -0.47651, -0.47594, 0.32143, 0.70238, 0.51971, 0.38848, 0.57143, 0.39286, -0.54891, -0.29915, 0.25441, -0.55837]",1
119,"[1.0, 0.86889, -0.07111, 1.0, -0.02494, 1.0, -0.06889, 0.87778, 0.00222, 0.83556, -0.06444, 1.0, -0.07287, 1.0, -0.2, 0.86889, 0.05333, 0.88, -0.03778, 1.0, -0.11526, 1.0, -0.18667, 0.84444, 0.03556, 1.0, -0.14162, 0.82222, -0.14667, 1.0, -0.15609, 1.0, -0.44222]",0
120,"[1.0, 0.43636, -0.12727, 0.58182, -0.14545, 0.18182, -0.67273, 0.34545, -0.03636, 0.29091, -0.05455, 0.29091, 0.29091, 0.36364, -0.41818, 0.2, -0.01818, 0.36364, 0.05455, 0.12727, 0.49091, 0.61818, 0.16364, 0.32727, 0.16364, 0.41098, -0.07027, 0.34545, -0.05455, 0.12727, -0.36364, 0.29091, -0.29091]",1
121,"[1.0, 1.0, -0.92453, 1.0, 0.75472, 0.49057, -0.0566, 0.62264, 0.0, 1.0, -0.00054, 0.45283, 0.07547, 0.62264, -0.0566, 0.98878, -0.00085, 0.5283, 0.0, 0.5283, 0.07547, 0.9519, -0.00112, 1.0, 0.79245, 0.92192, -0.00128, 0.9434, -1.0, 1.0, 0.43396, 0.43396, -0.11321]",0
122,"[1.0, 0.7381, 0.83333, -0.7619, -0.2381, 0.33333, -0.14286, 0.45238, -0.14286, -0.67285, 0.12808, 0.33333, 0.0, 0.28571, -0.07143, -0.38214, 0.51163, 0.2381, 0.02381, 0.45238, 0.04762, 0.16667, -0.2619, -0.57255, -0.10234, 0.24889, -0.51079, 1.0, 0.0, -0.66667, -0.04762, 0.2619, 0.02381]",1
123,"[1.0, 0.4375, 0.04167, 0.58333, -0.10417, 0.39583, 0.0, 0.33333, -0.0625, 0.47917, 0.0, 0.29167, 0.10417, 0.54167, 0.02083, 0.4375, -0.22917, 0.35417, -0.22917, 0.33333, 0.08333, 0.25, 0.1875, 0.39583, -0.1875, 0.44012, -0.10064, 0.41667, -0.08333, 0.58333, -0.3125, 0.33333, -0.0625]",0
124,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47744, -0.89098, -0.51504, 0.45489, -0.95489, 0.28571, 0.64662, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6203, 0.20301, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",1
125,"[1.0, 0.95217, 0.06595, 0.93614, 0.1303, 0.90996, 0.19152, 0.84881, -0.49962, 0.90023, 0.6132, 0.77937, 0.34328, 0.72254, 0.37988, 0.66145, 0.40844, 0.95472, 0.59862, 0.53258, 0.44088, 0.46773, 0.44511, 0.4044, 0.44199, 0.34374, 0.43221, 0.9033, 1.0, 0.23405, 0.3962, 0.18632, 0.37191]",0
126,"[1.0, 0.5984, 0.40332, 0.82809, 0.80521, 0.76001, 0.70709, 0.8401, -0.10984, 0.97311, 0.07981, 0.95824, -0.85727, 0.91962, 0.88444, 0.95452, -0.05206, 0.88673, 0.18135, 0.98484, -0.69594, 0.8667, -0.85755, 0.28604, -0.30063, 1.0, 0.17076, 0.62958, 0.42677, 0.87757, 0.81007, 0.81979, 0.68822]",1
127,"[1.0, 0.95882, 0.10129, 1.0, -0.01918, 0.98313, 0.02555, 0.96974, -0.09316, 0.98955, -0.02716, 0.9798, -0.03096, 1.0, -0.05343, 1.0, -0.05179, 0.9384, 0.01557, 0.9762, -0.09284, 0.97889, -0.05318, 0.91567, -0.15675, 0.95677, -0.06995, 0.90978, 0.01307, 1.0, -0.10797, 0.93144, -0.06888]",0
128,"[1.0, 0.0, 0.0, -0.33672, 0.85388, 0.0, 0.0, 0.68869, -1.0, 0.97078, 0.31385, -0.26048, -0.59212, -0.30241, 0.65565, 0.94155, 0.16391, 0.0, 0.0, 0.0, 0.0, -0.18043, -1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.04447, 0.61881, 0.0, 0.0]",1
129,"[1.0, 0.96933, 0.00876, 1.0, 0.00843, 0.98658, -0.00763, 0.97868, -0.02844, 0.9982, -0.0351, 1.0, -0.01271, 1.0, -0.02581, 1.0, -0.01175, 0.98485, 0.00025, 1.0, -0.02612, 1.0, -0.04744, 0.96019, -0.04527, 0.99188, -0.03473, 0.9702, -0.02478, 1.0, -0.03855, 0.9842, -0.04112]",0
130,"[1.0, 0.0, 0.0, 0.98919, -0.22703, 0.18919, -0.05405, 0.0, 0.0, 0.93243, 0.07297, 1.0, -0.2, 1.0, 0.07027, 1.0, -0.11351, 0.0, 0.0, 1.0, -0.21081, 1.0, -0.41622, 0.0, 0.0, 1.0, -0.17568, 0.0, 0.0, 1.0, -0.25946, 0.28919, -0.15676]",1
131,"[1.0, 0.64122, 0.01403, 0.34146, -0.02439, 0.52751, 0.03466, 0.19512, 0.12195, 0.43313, 0.04755, 0.21951, 0.04878, 0.29268, 0.0, 0.36585, 0.0, 0.31707, 0.07317, 0.26829, 0.12195, 0.23698, 0.05813, 0.21951, 0.09756, 0.19304, 0.05641, 0.1741, 0.05504, 0.19512, 0.0, 0.17073, 0.07317]",0
132,"[1.0, 1.0, 1.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.27778, 0.0, 0.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 0.0, 0.0]",1
133,"[1.0, 0.34694, 0.20408, 0.46939, 0.2449, 0.40816, 0.20408, 0.46939, 0.44898, 0.30612, 0.59184, 0.12245, 0.55102, 0.0, 0.5102, -0.06122, 0.55102, -0.20408, 0.55102, -0.28571, 0.44898, -0.28571, 0.32653, -0.61224, 0.22449, -0.46579, 0.14895, -0.59184, 0.18367, -0.34694, 0.0, -0.26531, -0.2449]",0
134,"[1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, -0.25342, 1.0, 0.23288, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0]",1
135,"[1.0, 0.89706, 0.38235, 0.91176, 0.375, 0.74265, 0.67647, 0.45588, 0.77941, 0.19118, 0.88971, -0.02206, 0.86029, -0.20588, 0.82353, -0.375, 0.67647, -0.5, 0.47794, -0.73529, 0.38235, -0.86029, 0.08824, -0.74265, -0.125, -0.67925, -0.24131, -0.55147, -0.42647, -0.44118, -0.50735, -0.28676, -0.56618]",0
136,"[1.0, -1.0, 0.28105, 0.22222, 0.15033, -0.75693, -0.70984, -0.30719, 0.71242, -1.0, 1.0, -0.81699, 0.33987, -0.79085, -0.02614, -0.98039, -0.83007, -0.60131, -0.54248, -0.04575, -0.83007, 0.94118, -0.94118, -1.0, -0.43137, 0.74385, 0.09176, -1.0, 0.05229, 0.18301, 0.02614, -0.40201, -0.48241]",1
137,"[1.0, 0.26667, -0.1, 0.53333, 0.0, 0.33333, -0.13333, 0.36667, 0.11667, 0.56667, 0.01667, 0.71667, 0.08333, 0.7, -0.06667, 0.53333, 0.2, 0.41667, -0.01667, 0.31667, 0.2, 0.7, 0.0, 0.25, 0.13333, 0.46214, 0.05439, 0.4, 0.03333, 0.46667, 0.03333, 0.41667, -0.05]",0
138,"[1.0, -0.26667, 0.4, -0.27303, 0.12159, -0.17778, -0.04444, 0.06192, -0.06879, 0.04461, 0.02575, -0.00885, 0.02726, -0.01586, -0.00166, -0.00093, -0.00883, 0.0047, -0.00153, 0.00138, 0.00238, -0.00114, 0.00102, -0.00069, -0.0005, 0.00019, -0.00043, 0.00026, 5e-05, 0.0, 0.00015, -8e-05, 2e-05]",1
139,"[1.0, 1.0, -0.37838, 0.64865, 0.2973, 0.64865, -0.24324, 0.86486, 0.18919, 1.0, -0.27027, 0.51351, 0.0, 0.62162, -0.05405, 0.32432, -0.21622, 0.71833, -0.17666, 0.62162, 0.05405, 0.75676, 0.13514, 0.35135, -0.2973, 0.61031, -0.22163, 0.58478, -0.23027, 0.72973, -0.59459, 0.51351, -0.24324]",0
140,"[1.0, 0.94531, -0.03516, -1.0, -0.33203, -1.0, -0.01563, 0.97266, 0.01172, 0.93359, -0.01953, -1.0, 0.16406, -1.0, -0.00391, 0.95313, -0.03516, 0.92188, -0.02734, -0.99219, 0.11719, -0.93359, 0.34766, 0.95703, -0.00391, 0.82041, 0.13758, 0.90234, -0.06641, -1.0, -0.1875, -1.0, -0.34375]",1
141,"[1.0, 0.95202, 0.02254, 0.93757, -0.01272, 0.93526, 0.01214, 0.96705, -0.01734, 0.96936, 0.0052, 0.95665, -0.03064, 0.9526, -0.00405, 0.9948, -0.02659, 0.99769, 0.01792, 0.93584, -0.04971, 0.93815, -0.0237, 0.97052, -0.04451, 0.96215, -0.01647, 0.97399, 0.01908, 0.95434, -0.0341, 0.95838, 0.00809]",0
142,"[1.0, 1.0, -0.05529, 1.0, -1.0, 0.5, -0.11111, 0.36111, -0.22222, 1.0, -0.25712, 0.16667, -0.11111, 1.0, -0.3466, 1.0, -0.38853, 1.0, -0.42862, 0.0, -0.25, 1.0, -0.50333, 1.0, -0.27778, 1.0, -0.57092, 1.0, -0.27778, 1.0, -0.63156, 1.0, -0.65935]",1
143,"[1.0, 0.31034, -0.10345, 0.24138, -0.10345, 0.2069, -0.06897, 0.07405, -0.05431, 0.03649, -0.03689, 0.01707, -0.02383, 0.00741, -0.01482, 0.00281, -0.00893, 0.00078, -0.00523, -3e-05, -0.00299, -0.00028, -0.00166, -0.00031, -0.0009, -0.00025, -0.00048, -0.00018, -0.00024, -0.00012, -0.00012, -8e-05, -6e-05]",0
144,"[1.0, 0.62745, -0.07843, 0.72549, 0.0, 0.60784, -0.07843, 0.62745, -0.11765, 0.68627, -0.11765, 0.66667, -0.13725, 0.64706, -0.09804, 0.54902, -0.11765, 0.54902, -0.21569, 0.58824, -0.19608, 0.66667, -0.23529, 0.45098, -0.2549, 0.52409, -0.24668, 0.56863, -0.31373, 0.43137, -0.21569, 0.47059, -0.27451]",1
